Site_ID,Sub_ID,Session,Series,Unique_ID,CNR,SNR,Qi1,EFC,Smoothness_of_Voxels,FBER,Cortical Contrast
ABIDEII-IU_1,29572,session_1,anat_1,ABIDEII-IU_1_29572_session_1_anat_1,9.370869516,21.52314003,0.188252057,0.563779805,4.222067281,801.3531904,0.331307617
ABIDEII-IU_1,29573,session_1,anat_1,ABIDEII-IU_1_29573_session_1_anat_1,14.28578903,21.10651091,0.230740485,0.498137599,3.984885782,785.3583669,0.495196209
ABIDEII-IU_1,29574,session_1,anat_1,ABIDEII-IU_1_29574_session_1_anat_1,11.29504444,20.93979928,0.143165535,0.47384798,3.809142922,926.4797421,0.401668554
ABIDEII-IU_1,29575,session_1,anat_1,ABIDEII-IU_1_29575_session_1_anat_1,13.7042352,22.25599831,0.256402945,0.566884343,4.172085785,706.6428604,0.439136729
ABIDEII-IU_1,29576,session_1,anat_1,ABIDEII-IU_1_29576_session_1_anat_1,4.701249672,16.12408425,0.32199111,0.506477587,6.879571546,1324.726748,0.359052729
ABIDEII-IU_1,29577,session_1,anat_1,ABIDEII-IU_1_29577_session_1_anat_1,10.61322621,22.96061255,0.235206022,0.51522933,4.617171507,718.0861565,0.39312319
ABIDEII-KKI_1,29273,session_1,anat_1,ABIDEII-KKI_1_29273_session_1_anat_1,7.54287897,15.27728379,0.100670823,0.348669988,2.67420745,1841.716158,0.390121354
ABIDEII-KKI_1,29274,session_1,anat_1,ABIDEII-KKI_1_29274_session_1_anat_1,6.430314414,12.63091909,0.101062686,0.352925277,2.730190651,1225.428694,0.385746528
ABIDEII-KKI_1,29275,session_1,anat_1,ABIDEII-KKI_1_29275_session_1_anat_1,8.306005514,16.47359246,0.072527678,0.334143445,2.580416152,2567.936444,0.364771517
ABIDEII-KKI_1,29276,session_1,anat_1,ABIDEII-KKI_1_29276_session_1_anat_1,8.114323356,15.0079439,0.09340861,0.338982104,2.749358689,1919.192422,0.444042425
ABIDEII-KKI_1,29277,session_1,anat_1,ABIDEII-KKI_1_29277_session_1_anat_1,8.736755851,16.48235023,0.096084112,0.336824405,2.53739,2313.177991,0.428671628
ABIDEII-KKI_1,29278,session_1,anat_1,ABIDEII-KKI_1_29278_session_1_anat_1,8.02055349,15.65395378,0.100074158,0.347549827,2.572377547,1917.638516,0.413713317
ABIDEII-KKI_1,29279,session_1,anat_1,ABIDEII-KKI_1_29279_session_1_anat_1,6.370734741,13.25210767,0.107358263,0.355118362,2.99524393,1212.773083,0.395930048
ABIDEII-KKI_1,29280,session_1,anat_1,ABIDEII-KKI_1_29280_session_1_anat_1,6.359634056,14.16476859,0.076517088,0.34934375,2.749190983,1887.241871,0.351079742
ABIDEII-KKI_1,29281,session_1,anat_1,ABIDEII-KKI_1_29281_session_1_anat_1,6.187818414,13.22597418,0.068179917,0.405612911,2.613094393,1538.925515,0.364694848
ABIDEII-KKI_1,29282,session_1,anat_1,ABIDEII-KKI_1_29282_session_1_anat_1,4.453951272,11.04681752,0.133785206,0.453886558,3.256126895,771.9907701,0.34750758
ABIDEII-KKI_1,29283,session_1,anat_1,ABIDEII-KKI_1_29283_session_1_anat_1,6.127155798,12.41224252,0.055154551,0.347276379,2.743843785,2249.054554,0.364040412
ABIDEII-KKI_1,29284,session_1,anat_1,ABIDEII-KKI_1_29284_session_1_anat_1,7.822737111,13.27460027,0.060635961,0.350050431,2.652764624,2003.47656,0.444375559
ABIDEII-KKI_1,29285,session_1,anat_1,ABIDEII-KKI_1_29285_session_1_anat_1,6.502576034,13.08671563,0.102513997,0.351838626,2.684694961,1236.028187,0.362715394
ABIDEII-KKI_1,29286,session_1,anat_1,ABIDEII-KKI_1_29286_session_1_anat_1,7.661313185,14.87995796,0.057592634,0.362277465,2.481309408,2628.494391,0.406798003
ABIDEII-KKI_1,29287,session_1,anat_1,ABIDEII-KKI_1_29287_session_1_anat_1,7.28750998,15.52818178,0.101578178,0.340090842,2.613773739,1828.828399,0.379971924
ABIDEII-KKI_1,29288,session_1,anat_1,ABIDEII-KKI_1_29288_session_1_anat_1,5.502233082,11.84099473,0.087006491,0.390973887,2.74042,1161.909369,0.360520161
ABIDEII-KKI_1,29289,session_1,anat_1,ABIDEII-KKI_1_29289_session_1_anat_1,7.268401294,14.51759108,0.057096231,0.341199779,2.696852572,2567.190775,0.413644124
ABIDEII-KKI_1,29290,session_1,anat_1,ABIDEII-KKI_1_29290_session_1_anat_1,4.657496693,11.01590342,0.077525805,0.35848036,3.52894,1408.097347,0.376259226
ABIDEII-KKI_1,29291,session_1,anat_1,ABIDEII-KKI_1_29291_session_1_anat_1,6.763933821,13.91290476,0.067144613,0.362993193,2.7783,2134.963102,0.397355527
ABIDEII-KKI_1,29292,session_1,anat_1,ABIDEII-KKI_1_29292_session_1_anat_1,5.064705734,10.54512079,0.073715913,0.366102158,2.6369,1147.522185,0.356643241
ABIDEII-KKI_1,29293,session_1,anat_1,ABIDEII-KKI_1_29293_session_1_anat_1,6.227479463,13.11444204,0.082849101,0.332770705,2.57667,1388.736504,0.363134105
ABIDEII-KKI_1,29294,session_1,anat_1,ABIDEII-KKI_1_29294_session_1_anat_1,6.350673027,14.45843165,0.064779451,0.336162131,2.927502617,2006.294091,0.359670152
ABIDEII-KKI_1,29295,session_1,anat_1,ABIDEII-KKI_1_29295_session_1_anat_1,5.923480577,12.39435465,0.132326651,0.358960993,2.679367445,852.2954904,0.363245079
ABIDEII-KKI_1,29296,session_1,anat_1,ABIDEII-KKI_1_29296_session_1_anat_1,6.474972676,15.10189056,0.104742162,0.350637718,2.745023128,1897.466612,0.368578667
ABIDEII-KKI_1,29297,session_1,anat_1,ABIDEII-KKI_1_29297_session_1_anat_1,8.49635229,17.3526414,0.082582171,0.315424025,2.505545227,2558.700081,0.386108795
ABIDEII-KKI_1,29298,session_1,anat_1,ABIDEII-KKI_1_29298_session_1_anat_1,8.803439337,16.68958832,0.08955096,0.33378283,2.915666604,2534.837293,0.431933852
ABIDEII-KKI_1,29299,session_1,anat_1,ABIDEII-KKI_1_29299_session_1_anat_1,6.886043119,15.52662601,0.106236458,0.311921633,2.527660151,2018.481606,0.354853516
ABIDEII-KKI_1,29300,session_1,anat_1,ABIDEII-KKI_1_29300_session_1_anat_1,7.901332826,17.00648733,0.073508767,0.331640866,2.66414,2539.203044,0.351815602
ABIDEII-KKI_1,29301,session_1,anat_1,ABIDEII-KKI_1_29301_session_1_anat_1,6.713288368,14.47179572,0.123545284,0.340295756,2.685621921,1443.046775,0.369073003
ABIDEII-KKI_1,29302,session_1,anat_1,ABIDEII-KKI_1_29302_session_1_anat_1,7.598588603,14.69532003,0.112613137,0.365686239,2.694136744,1542.062457,0.363021022
ABIDEII-KKI_1,29303,session_1,anat_1,ABIDEII-KKI_1_29303_session_1_anat_1,6.373728762,13.27594262,0.119229455,0.355011972,2.994134289,1230.449771,0.395141335
ABIDEII-KKI_1,29304,session_1,anat_1,ABIDEII-KKI_1_29304_session_1_anat_1,6.704615124,14.21210555,0.054990926,0.339044055,2.644231734,2438.877518,0.37893452
ABIDEII-KKI_1,29305,session_1,anat_1,ABIDEII-KKI_1_29305_session_1_anat_1,7.440553697,13.88034024,0.079303348,0.352421996,2.706695485,1898.576098,0.393997842
ABIDEII-KKI_1,29306,session_1,anat_1,ABIDEII-KKI_1_29306_session_1_anat_1,7.392420203,16.30305195,0.070508369,0.351306279,2.74636442,2809.203338,0.371882875
ABIDEII-KKI_1,29307,session_1,anat_1,ABIDEII-KKI_1_29307_session_1_anat_1,6.546637511,13.46068115,0.129287441,0.34979038,2.69991,1246.691404,0.400141601
ABIDEII-KKI_1,29308,session_1,anat_1,ABIDEII-KKI_1_29308_session_1_anat_1,5.977489779,12.33819961,0.06174905,0.364397539,2.671177134,1928.199352,0.387779053
ABIDEII-KKI_1,29309,session_1,anat_1,ABIDEII-KKI_1_29309_session_1_anat_1,7.909328001,15.92417353,0.131059189,0.335030712,2.88405725,1922.750856,0.401011593
ABIDEII-KKI_1,29310,session_1,anat_1,ABIDEII-KKI_1_29310_session_1_anat_1,8.027700833,16.04418529,0.102799138,0.34932344,2.532890604,1968.92546,0.369616753
ABIDEII-KKI_1,29311,session_1,anat_1,ABIDEII-KKI_1_29311_session_1_anat_1,4.595243448,10.9876575,0.109158362,0.356250637,3.07092975,1093.790404,0.349419714
ABIDEII-KKI_1,29312,session_1,anat_1,ABIDEII-KKI_1_29312_session_1_anat_1,6.905063675,15.30890541,0.067686802,0.330499769,2.626156556,2779.736298,0.37788416
ABIDEII-KKI_1,29313,session_1,anat_1,ABIDEII-KKI_1_29313_session_1_anat_1,7.250646597,16.78511829,0.138178694,0.363086783,2.942940528,1753.845302,0.355417809
ABIDEII-KKI_1,29314,session_1,anat_1,ABIDEII-KKI_1_29314_session_1_anat_1,6.532486371,14.31523336,0.113986486,0.352952105,2.586627842,1545.632373,0.353008362
ABIDEII-KKI_1,29315,session_1,anat_1,ABIDEII-KKI_1_29315_session_1_anat_1,6.236190823,12.83350121,0.062556321,0.309303875,2.537062722,2001.677392,0.37223941
ABIDEII-KKI_1,29316,session_1,anat_1,ABIDEII-KKI_1_29316_session_1_anat_1,5.956037594,13.63385392,0.063956331,0.357640362,2.868565896,2488.298175,0.35392868
ABIDEII-KKI_1,29317,session_1,anat_1,ABIDEII-KKI_1_29317_session_1_anat_1,7.168641505,13.26490139,0.058106706,0.336912263,2.543023331,2428.984802,0.426666504
ABIDEII-KKI_1,29318,session_1,anat_1,ABIDEII-KKI_1_29318_session_1_anat_1,6.405207663,11.50927634,0.046318906,0.300928885,2.510292843,2193.963161,0.427817521
ABIDEII-KKI_1,29319,session_1,anat_1,ABIDEII-KKI_1_29319_session_1_anat_1,6.139604651,14.45573194,0.075028376,0.332044176,3.236325756,2445.736681,0.381128078
ABIDEII-KKI_1,29320,session_1,anat_1,ABIDEII-KKI_1_29320_session_1_anat_1,5.245792818,13.08964487,0.064373058,0.323486953,3.273243317,1921.312228,0.358961558
ABIDEII-KKI_1,29321,session_1,anat_1,ABIDEII-KKI_1_29321_session_1_anat_1,6.958519973,15.37861879,0.099103835,0.363121248,2.998977497,2077.897673,0.380728148
ABIDEII-KKI_1,29322,session_1,anat_1,ABIDEII-KKI_1_29322_session_1_anat_1,7.14598041,15.85261335,0.057292371,0.318843267,2.77078,3199.257712,0.365590946
ABIDEII-KKI_1,29323,session_1,anat_1,ABIDEII-KKI_1_29323_session_1_anat_1,7.038704421,16.25786997,0.093275773,0.358314355,2.757358356,2301.836186,0.339963139
ABIDEII-KKI_1,29324,session_1,anat_1,ABIDEII-KKI_1_29324_session_1_anat_1,7.348137463,15.95156625,0.110017581,0.358911847,2.704510478,1878.656881,0.348858461
ABIDEII-KKI_1,29325,session_1,anat_1,ABIDEII-KKI_1_29325_session_1_anat_1,9.657518253,16.00430245,0.084165495,0.359403705,2.706348066,2361.61987,0.440420458
ABIDEII-KKI_1,29326,session_1,anat_1,ABIDEII-KKI_1_29326_session_1_anat_1,5.548979711,11.78767208,0.061723407,0.353514506,2.594962011,1805.476296,0.356200541
ABIDEII-KKI_1,29327,session_1,anat_1,ABIDEII-KKI_1_29327_session_1_anat_1,7.183760489,12.91701613,0.070291418,0.355378413,2.66029111,1726.329095,0.407792548
ABIDEII-KKI_1,29328,session_1,anat_1,ABIDEII-KKI_1_29328_session_1_anat_1,7.266227715,13.39728118,0.074600772,0.35532321,2.716827733,1744.163261,0.384008178
ABIDEII-KKI_1,29329,session_1,anat_1,ABIDEII-KKI_1_29329_session_1_anat_1,6.720228335,12.88720436,0.0557779,0.333931224,2.667730777,2700.30183,0.386897792
ABIDEII-KKI_1,29330,session_1,anat_1,ABIDEII-KKI_1_29330_session_1_anat_1,5.726490464,12.33353257,0.081928804,0.354951732,2.685254878,1566.60451,0.380281399
ABIDEII-KKI_1,29331,session_1,anat_1,ABIDEII-KKI_1_29331_session_1_anat_1,6.194452439,13.19563824,0.058461374,0.335278156,2.527855781,2281.766195,0.367218081
ABIDEII-KKI_1,29332,session_1,anat_1,ABIDEII-KKI_1_29332_session_1_anat_1,9.32543257,16.86840623,0.07563639,0.341524414,2.59769,2654.71132,0.40313583
ABIDEII-KKI_1,29333,session_1,anat_1,ABIDEII-KKI_1_29333_session_1_anat_1,6.08634662,12.93532115,0.050199605,0.343031607,2.539944853,2516.957969,0.351155153
ABIDEII-KKI_1,29334,session_1,anat_1,ABIDEII-KKI_1_29334_session_1_anat_1,6.668447871,14.8439278,0.04589063,0.308038908,2.40412,2860.414718,0.353826762
ABIDEII-KKI_1,29335,session_1,anat_1,ABIDEII-KKI_1_29335_session_1_anat_1,7.066080838,13.07904272,0.060512714,0.349737445,2.605349068,2055.425551,0.432553787
ABIDEII-KKI_1,29336,session_1,anat_1,ABIDEII-KKI_1_29336_session_1_anat_1,6.199440568,14.00972455,0.05049164,0.344096055,2.815512182,2864.950444,0.355265812
ABIDEII-KKI_1,29337,session_1,anat_1,ABIDEII-KKI_1_29337_session_1_anat_1,5.832831695,13.56858226,0.052187242,0.349014835,2.832611857,2563.635574,0.358381969
ABIDEII-KKI_1,29338,session_1,anat_1,ABIDEII-KKI_1_29338_session_1_anat_1,5.835560385,12.57778821,0.068813529,0.358425321,2.828961012,1828.407013,0.382985293
ABIDEII-KKI_1,29339,session_1,anat_1,ABIDEII-KKI_1_29339_session_1_anat_1,7.851483238,16.28000408,0.085231952,0.346660025,2.878309363,2626.305996,0.424368708
ABIDEII-KKI_1,29340,session_1,anat_1,ABIDEII-KKI_1_29340_session_1_anat_1,7.001240351,14.2219198,0.05461402,0.371750227,2.68566936,2311.557442,0.361632977
ABIDEII-KKI_1,29341,session_1,anat_1,ABIDEII-KKI_1_29341_session_1_anat_1,6.465158449,12.47545758,0.055674447,0.35224368,2.658436831,2214.281267,0.385470212
ABIDEII-KKI_1,29342,session_1,anat_1,ABIDEII-KKI_1_29342_session_1_anat_1,6.07052345,13.82312579,0.068554371,0.344182299,3.27566,2290.153552,0.385088068
ABIDEII-KKI_1,29343,session_1,anat_1,ABIDEII-KKI_1_29343_session_1_anat_1,7.605778488,15.00588393,0.059599844,0.351675844,2.51536,2925.702579,0.384490924
ABIDEII-KKI_1,29344,session_1,anat_1,ABIDEII-KKI_1_29344_session_1_anat_1,7.308513681,13.99265294,0.06219764,0.356827854,2.64567,2655.796964,0.381641958
ABIDEII-KKI_1,29345,session_1,anat_1,ABIDEII-KKI_1_29345_session_1_anat_1,5.908941929,12.28699267,0.056844623,0.376200855,2.62816,1838.471767,0.390038448
ABIDEII-KKI_1,29346,session_1,anat_1,ABIDEII-KKI_1_29346_session_1_anat_1,7.428304989,15.15534013,0.057870022,0.355840744,2.60037256,2849.568372,0.37211993
ABIDEII-KKI_1,29347,session_1,anat_1,ABIDEII-KKI_1_29347_session_1_anat_1,6.286845368,13.93724226,0.06284979,0.360079508,2.736763099,2585.839488,0.355071517
ABIDEII-KKI_1,29348,session_1,anat_1,ABIDEII-KKI_1_29348_session_1_anat_1,6.992246158,15.27971354,0.074683252,0.366976026,2.91363,2326.761134,0.38037441
ABIDEII-KKI_1,29349,session_1,anat_1,ABIDEII-KKI_1_29349_session_1_anat_1,5.209397837,13.68536663,0.054735015,0.351137641,3.438839751,2812.998625,0.344865353
ABIDEII-KKI_1,29350,session_1,anat_1,ABIDEII-KKI_1_29350_session_1_anat_1,8.252501207,17.05844542,0.078932574,0.406115533,3.04576,2042.375197,0.396663541
ABIDEII-KKI_1,29351,session_1,anat_1,ABIDEII-KKI_1_29351_session_1_anat_1,6.441199266,14.50570814,0.055739623,0.336886982,3.195838,2968.943785,0.402418265
ABIDEII-KKI_1,29352,session_1,anat_1,ABIDEII-KKI_1_29352_session_1_anat_1,6.004138465,12.70432807,0.092511305,0.382608839,2.829124722,1088.088256,0.377445511
ABIDEII-KKI_1,29353,session_1,anat_1,ABIDEII-KKI_1_29353_session_1_anat_1,6.482315895,12.37154437,0.05983067,0.346255004,2.648104262,1818.186576,0.387166663
ABIDEII-KKI_1,29354,session_1,anat_1,ABIDEII-KKI_1_29354_session_1_anat_1,8.091851484,14.96629683,0.066785464,0.339021704,2.749619017,1907.496713,0.444061892
ABIDEII-KKI_1,29355,session_1,anat_1,ABIDEII-KKI_1_29355_session_1_anat_1,6.776238161,12.92714081,0.0565779,0.346211947,2.782990664,2453.446425,0.42727725
ABIDEII-KKI_1,29356,session_1,anat_1,ABIDEII-KKI_1_29356_session_1_anat_1,5.698410669,11.14262773,0.05915856,0.366151599,2.626439374,1593.078784,0.385136018
ABIDEII-KKI_1,29357,session_1,anat_1,ABIDEII-KKI_1_29357_session_1_anat_1,6.266171678,12.58379268,0.068964542,0.371563127,2.944396841,2016.408839,0.400503038
ABIDEII-KKI_1,29358,session_1,anat_1,ABIDEII-KKI_1_29358_session_1_anat_1,6.7796985,15.07749987,0.083298697,0.338930939,2.754997373,1874.707866,0.358343301
ABIDEII-KKI_1,29359,session_1,anat_1,ABIDEII-KKI_1_29359_session_1_anat_1,7.598983048,15.65027577,0.058858017,0.360414842,2.86121,2670.673947,0.418552494
ABIDEII-KKI_1,29360,session_1,anat_1,ABIDEII-KKI_1_29360_session_1_anat_1,4.654850265,10.09915171,0.072031888,0.377775276,2.761721523,1216.619632,0.358108363
ABIDEII-KKI_1,29361,session_1,anat_1,ABIDEII-KKI_1_29361_session_1_anat_1,5.542586953,10.91530049,0.066490797,0.373131695,2.631070157,1309.187569,0.38074655
ABIDEII-KKI_1,29362,session_1,anat_1,ABIDEII-KKI_1_29362_session_1_anat_1,5.58660494,12.59361388,0.063518509,0.360348579,2.75375,1758.51939,0.362570292
ABIDEII-KKI_1,29363,session_1,anat_1,ABIDEII-KKI_1_29363_session_1_anat_1,4.971764378,11.0588877,0.066764316,0.350640647,2.68297,1294.893465,0.348402822
ABIDEII-KKI_1,29364,session_1,anat_1,ABIDEII-KKI_1_29364_session_1_anat_1,6.258006594,14.20536532,0.057780724,0.329002271,3.24802,2792.013693,0.402128404
ABIDEII-KKI_1,29365,session_1,anat_1,ABIDEII-KKI_1_29365_session_1_anat_1,5.813144476,11.77219709,0.054388337,0.446699291,3.005439095,1520.407094,0.401203197
ABIDEII-KKI_1,29366,session_1,anat_1,ABIDEII-KKI_1_29366_session_1_anat_1,6.030712444,11.55503795,0.093973087,0.451054692,2.958310533,1087.480318,0.405012902
ABIDEII-KKI_1,29367,session_1,anat_1,ABIDEII-KKI_1_29367_session_1_anat_1,6.662082802,13.01257155,0.061414369,0.373599786,2.7041,1774.587385,0.380678696
ABIDEII-KKI_1,29368,session_1,anat_1,ABIDEII-KKI_1_29368_session_1_anat_1,6.878927255,13.3849067,0.058384291,0.373121457,2.85155,2002.840362,0.4044961
ABIDEII-KKI_1,29369,session_1,anat_1,ABIDEII-KKI_1_29369_session_1_anat_1,5.986924444,14.53858602,0.056946047,0.32517758,3.3612,3315.397369,0.3716615
ABIDEII-KKI_1,29370,session_1,anat_1,ABIDEII-KKI_1_29370_session_1_anat_1,6.174274384,13.1804052,0.106775573,0.353258801,2.68818,1194.861853,0.368834121
ABIDEII-KKI_1,29371,session_1,anat_1,ABIDEII-KKI_1_29371_session_1_anat_1,6.041729415,12.97850757,0.039948663,0.333981654,3.3023,3840.468743,0.402330143
ABIDEII-KKI_1,29372,session_1,anat_1,ABIDEII-KKI_1_29372_session_1_anat_1,4.227073352,11.2906927,0.120517123,0.374717051,3.35475,945.1351685,0.336849419
ABIDEII-KKI_1,29373,session_1,anat_1,ABIDEII-KKI_1_29373_session_1_anat_1,6.311028831,14.3704942,0.051438204,0.329236416,2.76842,2753.752299,0.358839772
ABIDEII-KKI_1,29374,session_1,anat_1,ABIDEII-KKI_1_29374_session_1_anat_1,5.797831288,13.42196899,0.106972972,0.390208054,2.85314,1404.5738,0.358733942
ABIDEII-KKI_1,29375,session_1,anat_1,ABIDEII-KKI_1_29375_session_1_anat_1,5.678446438,12.05361151,0.061895241,0.369212867,2.64628,2070.912208,0.373828615
ABIDEII-KKI_1,29376,session_1,anat_1,ABIDEII-KKI_1_29376_session_1_anat_1,6.371608033,13.15875054,0.071686418,0.366136914,2.79194,1773.852671,0.399151854
ABIDEII-KKI_1,29377,session_1,anat_1,ABIDEII-KKI_1_29377_session_1_anat_1,5.88405588,12.10944311,0.074823955,0.354266514,2.64048,1595.06944,0.397480944
ABIDEII-KKI_1,29378,session_1,anat_1,ABIDEII-KKI_1_29378_session_1_anat_1,6.443705971,13.8343001,0.07355369,0.351649415,2.64735,1930.300845,0.388713847
ABIDEII-KKI_1,29379,session_1,anat_1,ABIDEII-KKI_1_29379_session_1_anat_1,6.08814503,13.57639837,0.06616978,0.352110001,2.71058,2376.616201,0.360261641
ABIDEII-KKI_1,29380,session_1,anat_1,ABIDEII-KKI_1_29380_session_1_anat_1,8.269426913,14.96419835,0.078645077,0.364109152,2.68726,2127.536904,0.397479478
ABIDEII-KKI_1,29381,session_1,anat_1,ABIDEII-KKI_1_29381_session_1_anat_1,6.136446749,13.13712186,0.069061489,0.389073114,2.76061,1775.207862,0.344522565
ABIDEII-KKI_1,29382,session_1,anat_1,ABIDEII-KKI_1_29382_session_1_anat_1,5.261667428,12.55473188,0.061105663,0.326965612,3.16587,1901.659774,0.377681069
ABIDEII-KKI_1,29383,session_1,anat_1,ABIDEII-KKI_1_29383_session_1_anat_1,6.97815701,13.8159931,0.058835845,0.36446963,2.6691,2713.642126,0.384016551
ABIDEII-KKI_1,29384,session_1,anat_1,ABIDEII-KKI_1_29384_session_1_anat_1,6.29510009,14.37072053,0.08849224,0.383141219,3.05917,2120.440635,0.376797577
ABIDEII-KKI_1,29385,session_1,anat_1,ABIDEII-KKI_1_29385_session_1_anat_1,6.108145897,11.87113147,0.067198,0.365860342,2.70889,1686.981802,0.381339012
ABIDEII-KKI_1,29386,session_1,anat_1,ABIDEII-KKI_1_29386_session_1_anat_1,6.472614377,12.59715505,0.058321492,0.36084464,2.56197,1920.545268,0.384660627
ABIDEII-KKI_1,29387,session_1,anat_1,ABIDEII-KKI_1_29387_session_1_anat_1,6.57425598,14.45875845,0.067462558,0.374619105,2.57333,1916.033675,0.349120106
ABIDEII-KKI_1,29388,session_1,anat_1,ABIDEII-KKI_1_29388_session_1_anat_1,5.563157068,11.61146853,0.072577709,0.347127491,2.65907,1480.23755,0.386994221
ABIDEII-KKI_1,29389,session_1,anat_1,ABIDEII-KKI_1_29389_session_1_anat_1,6.674791795,13.33144814,0.068064186,0.371694732,2.73285,2011.03728,0.395057583
ABIDEII-KKI_1,29390,session_1,anat_1,ABIDEII-KKI_1_29390_session_1_anat_1,5.745902012,11.56282701,0.085968215,0.376489692,2.6011,1306.501189,0.39005051
ABIDEII-KKI_1,29391,session_1,anat_1,ABIDEII-KKI_1_29391_session_1_anat_1,5.631613302,11.13162568,0.065172467,0.355828301,2.67187,1366.761512,0.387671103
ABIDEII-KKI_1,29392,session_1,anat_1,ABIDEII-KKI_1_29392_session_1_anat_1,7.235966857,15.445089,0.089246771,0.338560657,2.59927,1892.716009,0.386710142
ABIDEII-KKI_1,29393,session_1,anat_1,ABIDEII-KKI_1_29393_session_1_anat_1,5.071059422,12.08591437,0.086921303,0.351848633,3.05841,1483.696329,0.364342811
ABIDEII-KKI_1,29394,session_1,anat_1,ABIDEII-KKI_1_29394_session_1_anat_1,4.815268177,9.737371369,0.078767409,0.396368974,2.80217,1076.593845,0.364755277
ABIDEII-KKI_1,29395,session_1,anat_1,ABIDEII-KKI_1_29395_session_1_anat_1,8.096248353,14.54355024,0.066278063,0.365573858,2.72598,2132.298348,0.398564071
ABIDEII-KKI_1,29396,session_1,anat_1,ABIDEII-KKI_1_29396_session_1_anat_1,5.973662003,12.24613896,0.065189289,0.358629478,2.67248,1923.15149,0.377852225
ABIDEII-KKI_1,29397,session_1,anat_1,ABIDEII-KKI_1_29397_session_1_anat_1,5.988768856,13.0422305,0.061771684,0.345780987,2.60597,2232.970151,0.334550847
ABIDEII-KKI_1,29398,session_1,anat_1,ABIDEII-KKI_1_29398_session_1_anat_1,4.354071521,9.689168857,0.094943714,0.408530926,2.57428,782.8182171,0.334897573
ABIDEII-KKI_1,29399,session_1,anat_1,ABIDEII-KKI_1_29399_session_1_anat_1,6.36494501,13.03192812,0.055214339,0.330300156,2.62023,2371.126068,0.374066252
ABIDEII-KKI_1,29400,session_1,anat_1,ABIDEII-KKI_1_29400_session_1_anat_1,5.81392159,13.84643328,0.07374708,0.364293196,3.26443,2088.695374,0.360811604
ABIDEII-KKI_1,29401,session_1,anat_1,ABIDEII-KKI_1_29401_session_1_anat_1,6.055866118,13.60647882,0.065660314,0.343410639,2.75107,2301.511145,0.360201256
ABIDEII-KKI_1,29402,session_1,anat_1,ABIDEII-KKI_1_29402_session_1_anat_1,6.249596691,12.1798925,0.053313192,0.437523941,2.867404175,1525.58899,0.402061855
ABIDEII-KKI_1,29403,session_1,anat_1,ABIDEII-KKI_1_29403_session_1_anat_1,6.275348233,13.00560296,0.073882805,0.353324933,2.61188,2055.018668,0.376586428
ABIDEII-KKI_1,29404,session_1,anat_1,ABIDEII-KKI_1_29404_session_1_anat_1,5.744131082,12.20735341,0.071989502,0.348101398,2.60083,1578.916418,0.356490523
ABIDEII-KKI_1,29405,session_1,anat_1,ABIDEII-KKI_1_29405_session_1_anat_1,5.282700748,12.1786633,0.067473289,0.484769567,3.616377955,1692.21541,0.390780263
ABIDEII-KKI_1,29407,session_1,anat_1,ABIDEII-KKI_1_29407_session_1_anat_1,5.62263216,11.63107693,0.046029407,0.440608889,3.150113301,1575.455843,0.389699729
ABIDEII-KKI_1,29408,session_1,anat_1,ABIDEII-KKI_1_29408_session_1_anat_1,5.067905701,11.33248605,0.095033624,0.378190673,2.86876,1039.825367,0.3424759
ABIDEII-KKI_1,29409,session_1,anat_1,ABIDEII-KKI_1_29409_session_1_anat_1,5.230087279,10.82504356,0.063364833,0.471697072,2.866522395,1130.143015,0.386728236
ABIDEII-KKI_1,29410,session_1,anat_1,ABIDEII-KKI_1_29410_session_1_anat_1,5.331307139,11.57748072,0.066612757,0.346612261,2.72625,1389.031367,0.366481913
ABIDEII-KKI_1,29411,session_1,anat_1,ABIDEII-KKI_1_29411_session_1_anat_1,5.722702364,10.94316372,0.06750845,0.465991141,2.794921838,1112.396148,0.402248845
ABIDEII-KKI_1,29412,session_1,anat_1,ABIDEII-KKI_1_29412_session_1_anat_1,5.751617992,10.67391538,0.052629303,0.467855949,2.638151681,1044.256926,0.412082575
ABIDEII-KKI_1,29413,session_1,anat_1,ABIDEII-KKI_1_29413_session_1_anat_1,6.473029768,10.99024206,0.083876447,0.479307737,2.716235917,1068.598166,0.442752633
ABIDEII-KKI_1,29414,session_1,anat_1,ABIDEII-KKI_1_29414_session_1_anat_1,6.130824765,11.27343685,0.091459578,0.50138558,2.75143451,961.0374164,0.412748539
ABIDEII-KKI_1,29415,session_1,anat_1,ABIDEII-KKI_1_29415_session_1_anat_1,6.246805386,13.73856006,0.074382078,0.374363582,2.82887,2251.193707,0.365677011
ABIDEII-KKI_1,29416,session_1,anat_1,ABIDEII-KKI_1_29416_session_1_anat_1,5.863266962,10.55976999,0.127769461,0.48479551,2.756984368,627.2875163,0.418876482
ABIDEII-KKI_1,29417,session_1,anat_1,ABIDEII-KKI_1_29417_session_1_anat_1,4.902979466,10.49621215,0.078263231,0.453448885,3.262151263,1070.033691,0.406791719
ABIDEII-KKI_1,29418,session_1,anat_1,ABIDEII-KKI_1_29418_session_1_anat_1,5.826252676,10.82713991,0.156612504,0.533326831,2.771611546,647.5868405,0.406457821
ABIDEII-KKI_1,29419,session_1,anat_1,ABIDEII-KKI_1_29419_session_1_anat_1,5.850717843,11.93395134,0.067055507,0.453601487,2.835141391,1319.632535,0.395714087
